Domestic Opening,Name,Domestic Distributor,Earliest Release Date,MPAA,Running Time,Genres,Overview,Actors,Film makers
"$187,318",The Danish Girl,Focus Features,"November 27, 2015 (Domestic)",R,1 hr 59 min,Biography Crime Drama,A fictitious love story loosely inspired by the lives of Danish artists Lili Elbe and Gerda Wegener. Lili and Gerda's marriage and work evolve as they navigate Lili's groundbreaking journey as a transgender pioneer.,"['Eddie Redmayne', 'Alicia Vikander', 'Amber Heard', 'Ben Whishaw']","['Tom Hooper', 'Lucinda Coxon', 'David Ebershoff', 'Tim Bevan', 'Eric Fellner', 'Anne Harrison', 'Tom Hooper', 'Gail Mutrux', 'Alexandre Desplat', 'RIOPY', 'Danny Cohen', 'Melanie Oliver', 'Eve Stewart']"
"$10,778,392",The Boy,STX Entertainment,"February 4, 2015 (Hungary)",PG-13,1 hr 37 min,,"An American nanny is shocked that her new English family's boy is actually a life-sized doll. After she violates a list of strict rules, disturbing events make her believe that the doll is really alive.","['Lauren Cohan', 'Rupert Evans', 'James Russell', 'Jim Norton']","['William Brent Bell', 'Stacey Menear', 'Matt Berenson', 'Roy Lee', 'Gary Lucchesi', 'Tom Rosenberg', 'Jim Wedaa', 'Richard S. Wright', 'Bear McCreary', 'Daniel Pearl', 'Brian Berdan', 'John Willett']"
,The Hundred Regiments Offensive,,"August 28, 2015 (China)",,1 hr 51 min,War,"The Japanese has invaded far into china, defeating the Kuomintang (KMT) soldiers many times and pushing them back into Central China. There was a general sentiment among anti-Japanese resistance forces that the Communist Party of China (CCP) was not contributing enough to the war, and that they were only interested in expanding their power. As a result, the CCP planned a major offensive against the Japanese, consisting of 105 regiments, called the Hundred Regiments Offensive","['Guoqiang Tang', 'Wufu Wang', 'Zeru Tao', 'Zhibing Liu']","['Haiqiang Ning', 'Yuzhong Zhang', 'Zhe Dong', 'Yingxue Liu', 'Kangming Deng', 'Meng Deng', 'Zhijing Huo', 'Shimin Zhou', 'Xinyun Zhu', 'Qing Yin', 'Yongbin Jiang', 'Weidong Wang', 'Xinjun Yu', 'Ji Geng', 'Miao Wang', 'Jianlong Zhu']"
"$13,019,686",The Longest Ride,Twentieth Century Fox,"April 9, 2015 (15 markets)",PG-13,2 hr 3 min,,"Sophia and Luke make an unexpected and fateful connection with Ira, a 90-years old man, when they save him from a car crash. Ira's memories of his own decades-long romance with his beloved wife deeply inspire the young couple.","['Scott Eastwood', 'Britt Robertson', 'Alan Alda', 'Jack Huston']","['George Tillman Jr.', 'Nicholas Sparks', 'Craig Bolotin', 'Marty Bowen', 'Wyck Godfrey', 'Theresa Park', 'Nicholas Sparks', 'Mark Isham', 'David Tattersall', 'Jason Ballantine', 'Mark Garner']"
"$15,845,115",Unfriended,Universal Pictures,"April 17, 2015 (EMEA, Domestic)",R,1 hr 23 min,,"A group of online chatroom friends find themselves haunted by a mysterious, supernatural force using the account of their dead friend.","['Heather Sossaman', 'Matthew Bohrer', 'Courtney Halverson', 'Shelley Hennig']","['Levan Gabriadze', 'Nelson Greaves', 'Timur Bekmambetov', 'Nelson Greaves', 'Adam Sidman', 'Parker Laramie', 'Andrew Wesman', 'Heidi Koleto']"
"$187,281",Brooklyn,Fox Searchlight,"November 4, 2015 (Domestic)",PG-13,1 hr 57 min,Drama Romance,"An Irish immigrant lands in 1950s Brooklyn, where she quickly falls into a romance with a local. When her past catches up with her, however, she must choose between two countries and the lives that exist within.","['Saoirse Ronan', 'Emory Cohen', 'Domhnall Gleeson', 'Jim Broadbent']","['John Crowley', 'Nick Hornby', 'Colm Tóibín', 'Finola Dwyer', 'Amanda Posey', 'Michael Brook', 'Yves Bélanger', 'Jake Roberts', 'François Séguin']"
"$1,817,937",Dragon Ball Z: Resurrection 'F',FUNimation Entertainment,"April 18, 2015 (Japan)",,1 hr 33 min,Action Adventure Animation Comedy Family Fantasy Sci-Fi,"Frieza is reborn and achieves the last of his transformations, and it is up to Goku and his warrior friends to join forces to fight the enemy who has returned from the dead.","['Masako Nozawa', 'Ryô Horikawa', 'Hiromi Tsuru', 'Masaharu Satô']","['Tadayoshi Yamamuro', 'Akira Toriyama', 'Akira Toriyama', 'Akira Toriyama', 'Norihiro Hayashida', 'Rioko Tominaga', 'Norihito Sumitomo', ""Shin'ichi Fukumitsu""]"
"$2,091,551",Woman in Gold,The Weinstein Company,"April 1, 2015 (Domestic)",PG-13,1 hr 49 min,,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover artwork she believes rightfully belongs to her family.","['Helen Mirren', 'Ryan Reynolds', 'Daniel Brühl', 'Katie Holmes']","['Simon Curtis', 'Alexi Kaye Campbell', 'E. Randol Schoenberg', 'Maria Altmann', 'David M. Thompson', 'Kris Thykier', 'Martin Phipps', 'Hans Zimmer', 'Ross Emery', 'Peter Lambert', 'Jim Clay']"
"$16,293,325",Krampus,Universal Pictures,"December 2, 2015 (Philippines)",PG-13,1 hr 38 min,,A boy who has a bad Christmas accidentally summons a festive demon to his family home.,"['Adam Scott', 'Toni Collette', 'David Koechner', 'Allison Tolman']","['Michael Dougherty', 'Todd Casey', 'Michael Dougherty', 'Zach Shields', 'Michael Dougherty', 'Alex Garcia', 'Jon Jashni', 'Thomas Tull', 'Douglas Pipes', ""Jules O'Loughlin"", 'John Axelrad', 'Jules Cook']"
"$25,888,154",The Perfect Guy,Screen Gems,"September 10, 2015 (EMEA)",PG-13,1 hr 40 min,,"After breaking up with her boyfriend, a professional woman gets involved with a man who seems almost too good to be true.","['Sanaa Lathan', 'Michael Ealy', 'Morris Chestnut', 'L. Scott Caldwell']","['David M. Rosenthal', 'Alan B. McElroy', 'Tyger Williams', 'Tommy Oliver', 'Wendy Rhoads', 'Nicole Rocklin', 'Darryl Taja', 'David Fleming', 'Atli Örvarsson', 'Peter Simonite', 'Joan Sobel', 'William Arnold']"
"$70,047",Forever Young,China Lion Film Distribution,"July 10, 2015 (4 markets)",,1 hr 47 min,Romance,The lead singer in a school band decided to turn his team into a group of ballet dancers in honor of their fellow classmates who passed away in a tragic accident.,"['Yifeng Li', 'Huiwen Zhang', 'Jinfu Jiang', 'Yuxi Zhang']","['Jiong He', 'Shu Yang']"
